	B-cells_Memory B-cells_Memory B-cells	B-cells_Naive B-cells_Naive B-cells	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 1	CAFs_Inflammatory-CAFs_Inflammatory-CAFs 2	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 1	CAFs_Myofibroblast-like CAFs_Myofibroblast-like CAFs 2	CAFs_Myofibroblast-like CAFs_Transitioning CAFs	Endothelial_Lymphatic_endothelial_Lymphatic_endothelial	Endothelial_Pericyte-like endothelial cells_Pericyte-like endothelial cells	Endothelial_Stalk-like endothelial cells_Stalk-like endothelial cells	Endothelial_Tip-like endothelial cells_Tip-like endothelial cells	Epithelial_cancer_Her2_SC	Epithelial_cancer_LumB_SC	Epithelial_normal_Luminal Progenitors	Epithelial_normal_Mature Luminal	Epithelial_normal_Myoepithelial	Myeloid_Cycling_Cycling Myeloid	Myeloid_DCs_cDC1	Myeloid_DCs_cDC2	Myeloid_DCs_pDC	Myeloid_Macrophage_LAM 1	Myeloid_Macrophage_LAM 2	Myeloid_Macrophage_Macrophage 1	Myeloid_Macrophage_Macrophage 2	Myeloid_Monocyte_Monocyte 1	Myeloid_Monocyte_Monocyte 2	Plasmablasts_Plasmablasts_Plasmablasts	SMCs_Differeniated SMCs_Differeniated SMCs 2	SMCs_Differeniated SMCs_Differeniated SMCs 3	SMCs_Differeniated SMCs_Transitioning SMCs 1	SMCs_Immature SMCs_Immature SMCs 1	SMCs_Immature SMCs_Immature SMCs 2	T-cells_CD4+ T-cells_CD4+ T-cells 1	T-cells_CD4+ T-cells_CD4+ T-cells 2	T-cells_CD4+ T-cells_T-Regs	T-cells_CD4+ T-cells_Tfh cells	T-cells_CD8+ T-cells_CD8+ T-cells 1	T-cells_CD8+ T-cells_CD8+ T-cells 4	T-cells_CD8+ T-cells_CD8+ T-cells 5	T-cells_CD8+ T-cells_Exhausted CD8+ T-cells	T-cells_Cycling_Cycling T-cells	T-cells_NK cells_NK cells	T-cells_NKT_NKT
20364x12035	1.9853115e-10	1.9830446999999999e-10	1.9874598000000002e-10	1.9855273000000001e-10	1.9957598e-10	0.018866854	1.985054e-10	0.008806328	0.008426955	1.98463e-10	1.9869745e-10	0.47445107	1.988146e-10	0.07065295	0.22243494	1.994257e-10	0.099490635	0.014561333999999999	1.9880475e-10	0.006361349499999999	1.9930628e-10	1.9943329e-10	1.9871907e-10	1.9923026000000001e-10	1.9869784e-10	1.9848836000000001e-10	0.028269733999999998	0.01449248	1.9854289e-10	1.988199e-10	1.9884378999999999e-10	1.9844106e-10	1.9873271000000002e-10	1.9912123e-10	0.012119688	1.9857582e-10	1.9930287e-10	0.0053209276	1.995189e-10	1.9912047e-10	9.667126e-10	1.9874823999999998e-10	0.015744826
20602x12171	0.015363097	1.6846385e-10	1.683877e-10	0.0034301634999999997	1.6795854e-10	1.6817008999999999e-10	1.6812232e-10	1.6827566000000001e-10	1.6824901e-10	1.6800146e-10	0.015240668999999998	0.343754	0.1268098	0.032486137000000005	0.40985507	0.0057879590000000005	0.01702042	0.0063083163	1.6793482e-10	1.6843782e-10	1.6895328e-10	0.007792249300000001	1.6840698e-10	1.6816817e-10	1.6831256999999998e-10	1.6837841000000002e-10	0.008321258	8.311905999999999e-05	1.6875908e-10	1.6844716e-10	1.6849823e-10	1.6845131999999998e-10	1.6858663000000002e-10	1.6864839e-10	0.0049232217	1.6808609e-10	1.6842594e-10	1.6840538999999998e-10	1.684407e-10	1.6838354e-10	1.6834693000000002e-10	1.6865322e-10	0.0028244727
20365x12308	1.9079806000000002e-10	1.9078822e-10	1.9120423e-10	1.9139508e-10	1.9112877e-10	0.06278595	1.911809e-10	1.9040142e-10	1.9052021e-10	1.9034913e-10	0.0027596944	0.289636	0.049570415	0.06030254	0.20204237	0.026539296	0.15519972	0.01893597	1.9154846999999998e-10	1.9063726000000002e-10	0.03820316	0.014099076	1.9114335e-10	0.0029709656	0.0068972009999999995	1.9140822e-10	0.014789978	1.9093893e-10	1.9111272e-10	1.9099648e-10	1.9091781000000001e-10	1.9066636000000002e-10	0.0072065335999999995	0.030185938	0.013618189	1.9123197e-10	1.9124363e-10	0.00048833824	1.9081878000000001e-10	1.907089e-10	1.9142647e-10	1.9103145e-10	0.0037687455999999998
20603x12444	1.7510304e-10	0.013550976999999999	0.014887528999999998	0.0005938024	1.75511e-10	0.0014575557000000002	1.7573441e-10	1.7474938e-10	1.7534202e-10	1.7520962e-10	0.004646097	0.42489040000000006	1.753323e-10	0.007940426	0.36556786	1.7513911000000002e-10	0.014463101499999999	1.756865e-10	0.0009480736300000001	1.7476573e-10	0.023910433	0.017002417	0.036520607999999996	1.755505e-10	1.7560943e-10	1.7510506000000002e-10	1.7573978e-10	0.014167933	1.7602089e-10	1.7559068000000002e-10	1.7531025e-10	0.012627933000000001	1.7515448999999998e-10	1.7537546e-10	0.010458884	1.7573776e-10	1.7522032e-10	1.7535638e-10	1.752728e-10	1.7550462e-10	0.016003964	1.7582394e-10	0.020361986000000002
20365x12581	0.014275978	3.5219405e-10	3.527514e-10	3.5171542999999996e-10	3.513326e-10	0.08399231	3.5290013e-10	0.0010774244	3.5123746000000003e-10	0.0077257724	3.510814e-10	0.28517634	0.043470677	0.028119715	0.26399055	0.03483913	3.5135536e-10	0.026364619	3.5175635e-10	0.006204896999999999	0.006864901999999999	0.070065886	0.009166558	3.5237077e-10	3.5145056e-10	3.510044e-10	0.009758394	3.5153772000000004e-10	3.5166177999999997e-10	3.5103184e-10	3.5183352999999997e-10	0.0110798115	3.5089862e-10	3.514445e-10	0.018929482	3.5085715e-10	3.5108674e-10	0.045440383	0.028348823999999998	3.516819e-10	3.5150752e-10	3.5094816e-10	0.0051082405
20603x12716	2.5396817999999996e-10	2.5408252999999996e-10	2.5416927e-10	2.5417754e-10	0.026411688	2.5441035e-10	2.5489362999999997e-10	2.5347792999999997e-10	2.5383595e-10	2.5431862e-10	0.005985465	0.24314521	0.102005884	0.019115971000000002	0.32277048	0.040774908	0.12527542	0.0005345971	2.5466765e-10	2.5416444e-10	2.5417024e-10	2.5434917999999997e-10	2.5423524e-10	0.01762968	2.540554e-10	2.538045e-10	0.04893757	2.540079e-10	2.5330008e-10	2.5371738e-10	2.5350502000000003e-10	2.544914e-10	2.540612e-10	0.012984253500000001	2.5339286e-10	2.534214e-10	2.5444818e-10	2.5471525e-10	2.5420954e-10	2.538655e-10	2.5420516e-10	0.014749438	0.01967946
20366x12854	3.8997247000000004e-10	3.8938383e-10	3.9004463999999997e-10	3.90355e-10	3.90717e-10	3.9010564e-10	0.03202373	3.8919595e-10	3.8892362000000003e-10	0.0035593149	3.8919300000000005e-10	0.42504913	3.8960300000000006e-10	0.007589881999999999	0.34097558	3.8977022000000004e-10	0.004694679	0.0148248775	3.889118e-10	3.8919226e-10	3.8968548e-10	3.898914e-10	3.9002604e-10	0.05562951	3.8988174e-10	0.007728291700000001	0.04476214	3.892873e-10	3.9039593999999997e-10	3.8950862000000004e-10	3.8926872999999997e-10	0.024792176000000003	3.8977468e-10	3.9013914e-10	0.03129841	0.0070723244	3.893296e-10	3.89574e-10	3.894752e-10	3.8920936e-10	3.8954132e-10	3.8943807000000004e-10	3.8897257999999997e-10
20604x12989	3.7135997e-10	0.009497458	0.02001802	3.7228404e-10	3.7335782e-10	3.7289666e-10	0.01950616	0.018423816000000003	0.04322129	0.004723375	0.025852099	0.36079629999999996	3.7133802e-10	3.7311793e-10	0.23327158	0.028145353999999997	0.023315717000000003	0.036815424	3.7201858e-10	3.7159095e-10	3.7330938e-10	3.7185965e-10	0.034059435	3.7343403e-10	3.718008e-10	0.035061073	0.057439885999999996	3.7195896e-10	0.02865303	3.714145e-10	3.7192494e-10	3.720569e-10	3.719909e-10	3.7257457999999997e-10	0.021199936000000003	3.7225495e-10	3.7174974e-10	3.7295853e-10	3.716512e-10	3.7207107e-10	3.736121e-10	3.7144782e-10	3.7185893e-10
20367x13127	0.004135957	3.0287606e-10	3.0272992e-10	3.0256717000000003e-10	3.038528e-10	0.06481344	3.0303032e-10	3.0362396e-10	3.029818e-10	3.0264044e-10	0.010357765500000001	0.19211103	0.030349722000000003	0.04782356	0.25076950000000003	0.028246015	3.0335998e-10	3.0332356000000003e-10	0.032426845	3.0277383e-10	3.0355446e-10	3.0347283e-10	0.07707862	0.028589299999999998	0.04491645	3.0416994e-10	0.054865002999999996	3.0388e-10	3.036448e-10	0.04435414	3.0342303999999997e-10	0.0072843614	3.0353592000000004e-10	3.027057e-10	0.058056332	3.0272934e-10	3.0289166000000003e-10	3.0426164e-10	0.02382199	3.032032e-10	3.034902e-10	3.0278074e-10	3.0242756e-10
20605x13262	4.2321587999999996e-10	4.2231274e-10	0.023100482000000002	4.2226844000000006e-10	4.2224427000000003e-10	4.2346135e-10	0.0011456397	0.027256815	0.0048309015	0.004482183	4.2267215e-10	0.23709115	0.07326958	0.06132212	0.26489106	4.2229986e-10	0.04510712	4.240724e-10	4.2314888e-10	4.2251902000000003e-10	4.2458552999999997e-10	0.013113423999999999	0.09477956	4.2393247e-10	4.2370937e-10	4.2304882e-10	0.07114688	0.023370216	4.2413627999999997e-10	4.2339832e-10	4.2330225e-10	4.2227652e-10	4.243418e-10	0.007707436999999999	0.047385502999999995	4.2274714000000004e-10	4.23404e-10	4.2298345e-10	4.2276005e-10	4.2332807e-10	4.2522895999999996e-10	4.2315612e-10	4.2331515999999994e-10
20368x13400	2.3810692e-10	2.3774477e-10	2.38325e-10	0.015220500500000001	2.3837685e-10	0.018527042	2.3783002999999997e-10	2.3796343e-10	0.014004168	2.3775203999999997e-10	0.013390211	0.14748707	0.12737271	0.07432417	0.21902543	0.02214163	0.0337416	0.0051187114	2.389837e-10	2.3753355e-10	2.3918384e-10	0.010160387	2.3892717999999997e-10	0.005625713	2.3844822999999996e-10	2.3814734e-10	0.18959995	2.3823685e-10	0.007638737	0.022284687	2.3783227999999997e-10	2.3785407e-10	0.052891545	2.3879276e-10	2.384196e-10	2.3814323e-10	2.3763505e-10	2.3799976e-10	2.3788765e-10	2.3816643e-10	2.384605e-10	2.3912092e-10	0.021445671
20606x13535	3.418269e-10	3.418856e-10	3.4201997e-10	3.4205583e-10	0.0041213296	0.017604893	0.013945545	3.4208977e-10	0.00419862	0.024335975	0.011444761999999999	0.31634703	0.09581318	3.4246252999999997e-10	0.28271809999999997	3.4209302e-10	0.07080611	3.4239133999999997e-10	3.4283437e-10	0.011679258999999999	3.4171088e-10	3.4289324e-10	3.418269e-10	0.015825905	3.416242e-10	3.418067e-10	0.047963135	3.4189995e-10	3.4152778e-10	0.025528835	3.4239263999999997e-10	3.4193253999999997e-10	3.418504e-10	3.4267034e-10	3.4204475e-10	3.4223137999999996e-10	3.4200756000000003e-10	0.03049806	3.4119573999999997e-10	3.4154535e-10	0.027169336000000002	3.4177478e-10	3.4179887000000003e-10
20369x13673	3.1616165e-10	3.15832e-10	0.0019871984	0.024141642999999997	3.1705052e-10	3.1646455e-10	3.1651645e-10	0.0037665846999999997	0.03864919	3.1594102000000004e-10	3.155279e-10	0.4154468	3.161707e-10	0.004509457	0.31243265	0.012707359	3.168559e-10	0.010667521499999999	3.1603564e-10	3.1625214e-10	0.051111743	3.1689884e-10	0.045309246	3.1610556000000003e-10	3.16339e-10	3.1599046e-10	0.030083861	3.1588498e-10	3.1667646e-10	0.006384044	3.1680755e-10	0.029528165	3.1593622e-10	3.1603262000000003e-10	3.1625938e-10	0.013274497	3.158856e-10	3.1718847000000003e-10	3.1572172999999997e-10	3.1644942000000003e-10	3.1635225e-10	3.1614233e-10	3.1579763999999997e-10
20607x13808	3.4473444e-10	3.4483507999999997e-10	0.009288946999999999	0.0014492732000000001	3.448469e-10	0.025499723999999998	3.4637426e-10	3.4444458e-10	0.012669508999999999	3.4476337999999997e-10	0.017454818	0.30486962	3.451476e-10	0.105308995	0.29847598	3.454486e-10	3.447154e-10	0.020963216	0.009758507	0.007975618	3.4573008e-10	0.029080957	3.4497452e-10	0.032302395	3.459933e-10	0.028308147999999998	0.055388603	3.443086e-10	3.4427712999999996e-10	3.449028e-10	3.4416022999999997e-10	3.4465292e-10	0.021882942000000002	3.4480613e-10	3.4542028e-10	3.4408215e-10	3.445622e-10	3.4441702e-10	3.4488967e-10	3.446786e-10	3.4422787000000003e-10	0.019322798000000002	3.4585142999999996e-10
20370x13946	2.1931742999999998e-10	0.006089267	2.192618e-10	2.1897675e-10	2.1958112e-10	0.0012875488	2.1967703999999998e-10	2.1975123e-10	0.022313613	2.1946387999999998e-10	0.0017318786999999999	0.46544075	0.03542619999999999	0.044357702	0.33986828	2.1903397000000002e-10	0.032901645	0.015187144	2.1941786e-10	2.1958992000000002e-10	2.1973781e-10	2.1967242999999997e-10	2.194145e-10	0.003981008	2.1945551000000002e-10	2.1938436e-10	0.017683072	2.1946263e-10	2.1947058e-10	2.195049e-10	2.193032e-10	2.1937391e-10	2.2008092999999999e-10	2.1994662999999998e-10	2.194643e-10	2.1948816e-10	2.1943415e-10	0.0047473459999999995	0.00898456	2.1915685e-10	2.1908411000000001e-10	2.1977638e-10	2.1901642999999998e-10
20608x14081	0.011589757	3.588035e-10	0.004306249	3.600629e-10	0.011959151999999999	3.603494e-10	0.026899202	3.5849157000000003e-10	0.016437659	3.5843414e-10	0.042083487	0.2972931	0.048484568	0.06325095	0.25760108	0.049318645	3.5929662000000003e-10	0.015413139	3.5914996e-10	3.5950223e-10	0.05317299	3.5993242000000004e-10	3.5956807e-10	3.6001824e-10	3.5963665e-10	3.5921022000000004e-10	0.05233882	3.5913764e-10	3.5911163e-10	3.5964556e-10	3.5904312999999997e-10	0.020909255	0.00686019	3.5947686e-10	3.6009928e-10	3.5868786e-10	3.5957217999999997e-10	0.0220818	3.5918835e-10	3.593809e-10	3.5994066e-10	3.591431e-10	3.5865638e-10
20370x14219	0.0062803975	2.2667844e-10	2.2653321e-10	2.2664645e-10	2.2667715e-10	0.034211083999999996	2.2749447999999998e-10	2.266257e-10	0.0056015859999999995	2.267351e-10	0.015488331000000001	0.15648668	0.1997631	0.09064631	0.35461134	0.009311365	0.0956578	2.268402e-10	2.2709086000000002e-10	2.2741073999999998e-10	2.2705622000000003e-10	2.2699342000000002e-10	2.2738123999999999e-10	2.2701765e-10	2.2678742e-10	2.2681683999999998e-10	0.015137153	2.2686486000000002e-10	2.2711945e-10	2.2670656000000002e-10	2.2691765e-10	2.2678397000000002e-10	2.2686615e-10	2.267844e-10	2.2659545e-10	2.2704626000000002e-10	2.2682162000000003e-10	2.2724857999999997e-10	2.266564e-10	2.2668407000000002e-10	0.009477287	2.271017e-10	0.0073275706000000005
20608x14354	2.3773186000000003e-10	2.3787566e-10	2.3820346e-10	2.3859267e-10	2.3810987e-10	2.3885724e-10	0.06479151	0.01880121	2.3783936e-10	2.3866595e-10	0.009238507	0.30868244	0.12049139	0.060421564000000004	0.334421	2.3836025e-10	2.38942e-10	2.3831522999999996e-10	2.3842164e-10	2.3799682e-10	2.3868918e-10	0.036970522	2.387866e-10	2.3829116e-10	2.3821525e-10	0.0013553151000000002	0.025922092	2.3813485e-10	2.3791558e-10	2.3786792e-10	2.3783073e-10	2.3749439e-10	2.3806038e-10	2.376965e-10	2.3829796e-10	2.3785385e-10	2.383566e-10	2.3873697000000004e-10	0.0015958027	0.012885623	2.3817072999999996e-10	0.00331495	0.0011081644
20371x14492	2.1311251000000002e-10	2.130418e-10	2.1304547e-10	2.1259488999999998e-10	2.1294917000000002e-10	2.1289556e-10	2.1292762999999997e-10	2.1262733e-10	2.1310723999999998e-10	2.1347867000000002e-10	0.007045730500000001	0.37161973	0.13222978	0.024362557000000003	0.39156556	2.1314137999999997e-10	0.035696726	0.0010690327	2.132048e-10	0.0034035863	2.1307595e-10	2.1289637000000002e-10	2.1265977999999997e-10	2.1303487999999999e-10	2.1310967999999997e-10	2.1265126000000001e-10	0.027459694	2.1303527999999998e-10	2.1360166000000002e-10	2.1278068e-10	2.1304342000000003e-10	2.1306414e-10	2.1309667000000002e-10	2.1289151e-10	2.1287934e-10	2.1311942e-10	2.127332e-10	2.1260826e-10	2.126906e-10	2.1325117999999997e-10	2.127961e-10	2.1298004e-10	0.005547423399999999
20609x14627	2.3955518e-10	0.0053392774	2.3937388e-10	0.013822296000000001	2.3910465e-10	0.0135378055	2.3993244e-10	2.391033e-10	0.0041680974	2.3930402e-10	2.3915983e-10	0.36820358	0.079380915	0.021514174	0.33447757	2.3881522e-10	0.08623903	2.3992375e-10	2.396795e-10	0.005595679399999999	2.4001803e-10	2.396233e-10	2.396114e-10	2.3923602e-10	2.395721e-10	2.390162e-10	0.033140346	2.3995672000000004e-10	2.3922872e-10	0.0014403145999999998	2.3950036e-10	2.392812e-10	2.3933186e-10	2.3916122000000004e-10	2.3949122999999997e-10	0.0122964205	2.3937524e-10	2.3920044e-10	0.020844541	2.4024155e-10	8.972945e-10	2.3927252e-10	2.391872e-10
20372x14764	1.813617e-10	1.8179289e-10	1.8121923e-10	1.8159811e-10	1.813496e-10	1.8157319e-10	1.8126901000000002e-10	1.8158287e-10	1.8171697e-10	1.2688653999999998e-05	1.8117811000000002e-10	0.44152367	0.077368714	0.0023926226000000003	0.38241297	0.01601498	0.028159486	1.8189172e-10	1.816584e-10	0.0047281779999999995	0.026966784	1.8241007e-10	1.8199028000000002e-10	1.8154651e-10	1.8177068000000001e-10	1.8157871e-10	0.016670916	1.8167642e-10	1.8199548999999999e-10	1.8154582e-10	1.8198926000000002e-10	1.8146827e-10	1.8221884e-10	1.8171245e-10	1.8180676e-10	1.8175404e-10	1.8220875e-10	1.8192121000000002e-10	1.8153475e-10	0.0037488702	1.8152194e-10	1.8191396e-10	1.8143541000000002e-10
20610x14900	2.1791045e-10	2.1797157e-10	0.008488451999999999	2.1855563e-10	2.1870786000000002e-10	2.1823407000000002e-10	2.1861653e-10	2.1833482000000003e-10	0.02537022	2.1908402999999997e-10	0.0022230137	0.32970455	0.16232708	2.183015e-10	0.30906659999999997	0.019675424	0.07391816400000001	0.018460866	2.1864987999999997e-10	0.013377533	2.1809675e-10	2.1840105e-10	2.1861607999999998e-10	2.1829026e-10	2.1854604e-10	2.1861942999999998e-10	0.00026751283	2.1805557e-10	2.1833022999999997e-10	2.1817162999999998e-10	2.1852689e-10	2.1826777999999997e-10	2.1865487000000002e-10	2.1856897999999998e-10	2.1830941e-10	2.1808467999999997e-10	2.1834355e-10	0.013331351000000002	2.180697e-10	2.1839312000000003e-10	0.023789102000000003	2.1803352e-10	2.1789716e-10
20373x15037	1.9456e-10	1.946164e-10	1.9436934e-10	1.9407667e-10	1.9417704e-10	0.0033232215999999997	1.9426334e-10	0.0027493853	1.9448281999999998e-10	1.943041e-10	0.0030920390999999996	0.41286072	0.13303743	1.9535985e-10	0.37433732	0.002439759	0.02755343	1.9451621000000001e-10	0.013425555	0.0006950906	1.9466245e-10	0.01321112	0.006247567	1.9481583999999998e-10	1.9483107e-10	1.9457409e-10	1.9459376000000002e-10	1.9447986e-10	1.941774e-10	1.9440713999999998e-10	1.9405484e-10	1.9444313999999998e-10	1.9430152e-10	1.9412999e-10	0.007027350999999999	1.943345e-10	1.9400748e-10	1.9436751000000002e-10	1.940604e-10	1.9408188999999998e-10	1.9494258999999998e-10	1.9405226e-10	1.9425817e-10
20611x15173	2.1322567000000002e-10	2.131903e-10	2.1405286e-10	0.0024652623000000003	2.1440999e-10	0.0024077084	2.1365882999999997e-10	0.012426029	0.007154611999999999	2.1321183999999998e-10	0.015290108500000002	0.46088640000000003	0.045368165	0.026170412	0.30621862	2.131659e-10	0.060918186	2.1344457999999997e-10	2.1352319e-10	2.129298e-10	2.1397041e-10	2.1386881e-10	2.1388268999999998e-10	2.1353296000000001e-10	2.132574e-10	2.1319517999999998e-10	0.023444396	2.1332738e-10	0.0011066663	2.1412189e-10	0.006756253	2.1365882999999997e-10	2.140198e-10	2.1383577999999998e-10	2.1363196e-10	2.133237e-10	2.1303787000000002e-10	0.029387227999999998	2.1314842000000003e-10	2.1355737999999997e-10	2.1358916000000002e-10	2.129631e-10	2.1318542999999998e-10
20374x15310	4.098366e-10	4.1016192999999997e-10	4.120721e-10	4.1144615e-10	4.1081097000000003e-10	4.11834e-10	0.022728078	4.1027928e-10	0.0099735595	4.1077727000000004e-10	0.0038409857	0.31206682	0.090927	4.1072012e-10	0.43245733	4.1022216e-10	0.025602862	4.11221e-10	4.104922e-10	0.018823184	4.1160236e-10	4.1144066e-10	0.022189464	0.024682118	4.1139122999999996e-10	4.1074988e-10	0.01703859	4.1014864e-10	4.1124373e-10	0.0031756985	4.1138572999999997e-10	4.1195813e-10	4.103732e-10	4.100094e-10	4.104288e-10	4.1005005e-10	4.109332e-10	4.121161e-10	4.1028553e-10	4.110853e-10	0.016494334	4.1025113999999997e-10	4.1067938e-10
20612x15446	2.1755502000000002e-10	2.1687967999999998e-10	2.1739158999999999e-10	2.1763139e-10	0.01928029	2.181338e-10	0.015903352	0.0015995067000000001	2.1759942000000003e-10	2.1763097e-10	0.013002442	0.25860682	0.16262124	0.011034656	0.39750722	2.178112e-10	0.043762162	0.009051538000000001	0.0034130893	2.1734348999999998e-10	2.1760812999999998e-10	2.1714252999999999e-10	2.1800901000000002e-10	0.028367935	2.180319e-10	2.1813255e-10	0.013167941	2.182187e-10	2.1781617999999997e-10	2.173721e-10	2.1748737999999998e-10	0.003597284	0.007819676	2.1794085e-10	2.1716655e-10	2.1737541e-10	2.1821081e-10	0.011264914	2.1739158999999999e-10	2.1749194e-10	2.1754007999999997e-10	2.1774098999999998e-10	2.1715205e-10
20375x15583	0.008633664000000001	2.0558207e-10	0.010658377	2.058697e-10	2.0570876000000001e-10	0.010384374	0.0050050514	2.0581513e-10	2.0546956000000002e-10	0.0015385975	0.01705636	0.28410116	0.106176004	0.030552787999999997	0.34129396	2.0626116000000002e-10	0.09902539	2.056005e-10	2.0593803e-10	0.0016707045	2.0619548e-10	2.0602053e-10	2.0588383999999998e-10	0.0030143138	2.0609599999999998e-10	2.0598086e-10	0.0132074505	2.0553383999999998e-10	2.0573585e-10	2.0560481999999998e-10	2.0569307e-10	2.05401e-10	2.0548759e-10	2.054586e-10	2.0589522e-10	0.0090641035	2.0591209e-10	0.037048995	0.008121951	0.013446675	2.0643001e-10	2.0619507e-10	2.058477e-10
20613x15719	1.934706e-10	1.9347944e-10	1.9370099e-10	1.9387138999999999e-10	1.9418077e-10	0.018148867	0.0304536	1.9302608000000002e-10	1.937298e-10	1.9338278e-10	0.009707848	0.33590585	0.068914205	0.007159238	0.34435055	1.9406894e-10	0.071932144	1.9368066999999998e-10	1.9392686999999999e-10	0.0030940315000000003	1.9394092e-10	1.9347316999999999e-10	1.93962e-10	0.02277014	1.9397865e-10	1.939239e-10	0.036881252999999996	0.006842864000000001	1.9384402e-10	1.943538e-10	1.9320101999999998e-10	0.014942493999999999	1.9372056999999998e-10	1.9376861e-10	1.934643e-10	1.9373017e-10	1.9369989e-10	0.028896903999999998	1.9316455e-10	1.935374e-10	1.9374681e-10	1.939239e-10	1.9343922e-10
20375x15856	0.0071480135	2.718917e-10	0.016104173	2.7307823e-10	2.72639e-10	0.038745217	0.018489275	0.0042987783	0.012166338	2.7317357000000003e-10	2.7245599999999997e-10	0.28336072	0.11568877	0.043145325	0.2932178	0.0007095742	2.7348587e-10	2.729163e-10	0.009344599	2.7212e-10	0.05134723	2.730199e-10	2.725485e-10	0.023635017	2.726005e-10	2.7221136e-10	0.0314131	2.721584e-10	2.7218797e-10	2.722207e-10	0.018220272	2.7333305e-10	2.7242067e-10	2.7274666e-10	2.7262598e-10	2.7286165e-10	2.7309388e-10	0.015660454	2.7215424e-10	2.7281896e-10	2.7213087e-10	2.7352653e-10	0.017305328000000002
20613x15992	1.9396987e-10	0.0067882114	1.9401537e-10	1.940883e-10	0.005895458	0.055513754000000005	1.9448518e-10	0.001937305	0.004009722	0.0096806185	0.012617881000000001	0.3222839	0.10824773	0.02862623	0.29985407	0.005816539	0.02270355	0.0017977684	1.9396876e-10	0.008111731	0.013220042	0.009912555	1.942016e-10	0.025056861	1.9387776e-10	1.9416381999999999e-10	0.036131027999999996	1.9454342e-10	0.009731475	1.9442324e-10	1.9396063e-10	1.9395692e-10	1.9399281e-10	1.9359951e-10	1.9479888999999998e-10	1.9396469e-10	1.9372955e-10	0.008935753000000001	1.9379089e-10	1.940065e-10	1.9425643e-10	1.9372288e-10	0.0031279297999999996
20376x16129	2.5050858999999997e-10	2.499111e-10	2.4982294e-10	2.4997400000000005e-10	0.047587242	0.06141668	0.027636802000000002	2.4915006e-10	0.010276762	2.4910443e-10	2.4892777000000003e-10	0.30725336	0.09050033	0.054557975	0.26901776	2.499745e-10	0.025975956	0.004974185999999999	2.4982102e-10	0.004166867	2.4969762e-10	2.491092e-10	2.5046845e-10	0.040870447000000004	2.495072e-10	2.495386e-10	0.040319677000000005	2.4939727999999997e-10	0.0061477665	2.49315e-10	2.4950197e-10	2.5019056e-10	2.494796e-10	2.4940777e-10	2.495705e-10	2.4918523e-10	2.4945251e-10	0.009298179	2.506625e-10	2.4970572999999996e-10	2.497648e-10	2.4951055e-10	2.496505e-10
20614x16265	2.493655e-10	2.4912494e-10	2.4892546000000003e-10	2.4878400000000003e-10	2.4919002999999997e-10	0.049715042	0.024041276	0.0037078802000000003	0.017373636	2.4924993e-10	2.4959343e-10	0.29457268	0.07131262	2.5017727e-10	0.30255392	0.0037247732	0.07750044	0.0041617663000000004	2.502856e-10	0.0061550345	0.020819593	2.4921382e-10	2.4904322999999996e-10	2.4972152000000004e-10	2.488082e-10	2.4893065e-10	0.031597692999999996	2.4871805e-10	2.4920574e-10	2.4911162e-10	2.491316e-10	0.017659595	2.4898622e-10	2.489283e-10	2.496715e-10	2.4907124e-10	0.012758716000000002	0.02427549	2.4919336e-10	0.001293369	0.036776416	2.4969437999999996e-10	2.4928037000000004e-10
20377x16402	2.3572105e-10	2.3586139e-10	2.3651863999999997e-10	2.366319e-10	0.04486364	0.010974396	2.3646362999999997e-10	2.3575883e-10	2.3609992e-10	2.3624994e-10	2.3611027000000004e-10	0.28409007	0.15379924	0.015025634	0.3111397	0.0032730433000000003	2.362842e-10	0.008611335	0.03247483	0.00888336	2.3634997000000004e-10	0.021114701	2.3729405e-10	0.017685563999999997	2.371542e-10	0.0042128954	0.02057926	2.369512e-10	2.3682786000000003e-10	2.3686267e-10	2.3648164e-10	0.017047802	2.3601257e-10	2.3594057e-10	2.3561542000000003e-10	2.356797e-10	2.3579977e-10	0.040573645	2.3586632999999997e-10	2.3597793e-10	2.358852e-10	0.005650894300000001	2.357404e-10
20615x16538	2.0402557e-10	2.0386452e-10	0.003817263	2.0408006000000002e-10	2.0396372e-10	2.0422412e-10	0.021412304	0.0035071971	2.0461091e-10	0.009340608	0.0027844014000000003	0.38141620000000004	0.10730775	2.0397305e-10	0.29679295	2.0401779e-10	0.019713985	2.0379261000000002e-10	2.0408201999999998e-10	2.0414663999999999e-10	0.0017728133	2.0463434e-10	0.019073606	0.03371003	2.0417935e-10	2.041299e-10	0.029318972999999998	0.013380421000000002	0.016246745	2.0459606e-10	2.0375918e-10	2.0400574e-10	2.0391547e-10	2.0413417e-10	2.0416803999999998e-10	0.0077269287	2.0395088e-10	2.0387736e-10	2.0386375e-10	2.0403918999999999e-10	0.03072652	2.0356145e-10	0.0019513345999999999
